VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,T2
-9722.000000000002,11082.0,37049.0,71428.0,2974.0,112742.0,2535.0,68243.0,41929.0,18690.0,13369.0,57443.0,27206.0,6862.0,114465.0,5340.0,-3084.0,-12149.0,-12149.0,7.0,-2145.0,-2962.0,-48111.0,1293.0,1
2026.0,9568.0,16420.0,17129.0,70.0,33867.0,6683.0,8765.0,11864.0,2273.0,9790.0,12214.0,7284.0,2699.0,46802.0,2172.0,-777.0,637.0,637.0,-146.0,463.0,4064.0,1749.9999999999998,206.0,1
1710.0,75009.0,145969.0,108889.0,15274.0,281886.0,63799.0,37240.0,68385.0,22085.0,153398.0,57762.0,769.0,50578.0,571357.0,22430.0,-4349.0,-14216.0,-14216.0,-20720.0,11631.0,102336.0,-22036.0,3502.0,1
95.0,212.0,348.0,48.0,0.0,496.0,135.0,4.0,0.0,0.0,53.0,443.0,307.0,58.0,1804.0,9.0,9.0,96.0,96.0,85.0,66.0,-593.0,-144.0,17.0,1
-9616.0,87235.0,114404.0,13159.0,125.0,150574.0,8886.0,6670.0,3129.0,0.0,141484.0,5907.0,0.0,14020.0,223836.0,1953.0,-2635.0,-11937.000000000002,-11937.000000000002,-11569.0,83679.0,100925.0,6707.0,659.0,1
967.0,6168.0,8289.0,6930.0,39.0,15300.0,2118.0,5464.0,3423.0,776.0,7179.0,4698.0,2351.0,2956.0,0.0,650.0,-529.0,166.0,166.0,316.0,-1224.0,-1858.0,1394.0,200.0,1
-3963.0,4813.0,7227.0,3169.0,375.0,11048.0,2110.0,626.0,0.0,0.0,5801.0,3646.0,3329.0,799.0,0.0,960.0,-1928.0,-2994.0,-2994.0,-4923.0,1000.0,-13673.0,-1446.0,66.0,1
701.0,7019.0,8980.0,769.0,6.0,10588.0,1944.0,700.0,0.0,0.0,8093.999999999999,2493.0,0.0,7936.0,0.0,51.0,-203.0,567.0,567.0,651.0,647.0,-3292.0000000000014,2941.0,24.0,1
-309.0,5.0,719.0,6736.0,0.0,11166.0,713.0,6723.0,7540.0,0.0,238.0,3387.0,3377.0,97.0,713.0,263.0,-394.0,-134.0,-134.0,-572.0,0.0,-280.0,560.0,3.0,1
-595.0,3454.0,4885.0,3641.0,196.0,9617.0,1333.0,2144.0,0.0,168.0,8026.999999999999,1591.0,1319.0,1107.0,6896.0,242.0,-367.0,-450.0,-450.0,-837.0,-695.0,974.9999999999992,-523.0,65.0,1
-1594.0,4934.0,8010.0,124.0,77.0,9493.0,2587.0,0.0,2714.0,0.0,6544.0,235.0,0.0,257.0,14354.0,103.0,-129.0,-1568.0,-1568.0,-1696.9999999999998,511.0,2338.0,-1805.0,55.0,1
503.0,5021.0,17053.0,442.0,809.0,20614.0,11808.0,19.0,0.0,0.0,1694.0,17209.0,16512.0,11659.0,0.0,415.0,-324.0,679.0,679.0,87.0,230.0,-8443.0,615.0,73.0,1
1459.0,1602.0,7637.0,7171.0,25.0,14859.0,2851.0,1767.0,4461.0,1360.0,5034.0,5364.0,0.0,3023.0,89714.0,1816.0,-91.0,-168.0,-168.0,-357.0,-96.0,310.0,-246.0,1390.0,1
493.0,156.0,1632.0,2831.0,359.0,4876.0,1318.0,0.0,694.0,0.0,2747.0,1435.0,1346.0,1211.0,14946.0,438.0,-104.0,270.0,270.0,55.0,-75.0,1035.0,109.0,121.0,1
-3658.0,3481.0,9039.0,1939.0,5348.0,21591.0,4330.0,0.0,0.0,293.0,8315.0,13276.0,11150.0,1770.0,21823.0,1616.0,-333.0,-5758.999999999999,-5758.999999999999,-5274.0,-627.0,3456.0,-3397.0,127.0,1
-839.0,193.0,3465.0,113.0,348.0,4697.0,2400.0,0.0,219.0,1102.0,2287.0,2191.0,0.0,31.0,7023.0,164.0,-68.0,-822.0,-822.0,-1003.0,-2430.0,-6053.0,-898.0,64.0,1
-7882.999999999999,12017.0,115592.0,24746.0,8.0,156866.0,102632.0,14731.0,17263.0,0.0,115145.0,22493.0,17263.0,2373.0,25326.0,1736.0,1342.0,-10522.0,-10522.0,-9619.0,5354.0,112848.0,3886.0000000000014,257.0,1
-1254.0,932.0,4885.0,803.0,0.0,5782.999999999999,3668.0,0.0,290.0,0.0,1921.0,3572.0,1841.0,796.0,0.0,238.0,40.0,-1499.0,-1499.0,-1492.0,206.0,-84.0,-942.0,294.0,1
-100.0,11961.0,20346.0,11207.0,136.0,32523.000000000004,7106.0,6566.0,0.0,8388.0,10551.0,21863.0,10343.0,2278.0,64635.99999999999,2135.0,-1232.0,-2029.0,-2029.0,-2218.0,-1803.0,-7929.0,602.0,477.0,1
603.0,7930.0,15996.0,2329.0,451.0,18779.0,2870.0,155.0,3869.0,776.0,5839.0,9071.0,0.0,3994.0,75508.0,600.0,117.0,524.0,524.0,3.0,1542.0,-2668.0,-64.0,227.0,1
4724.0,2342.0,8196.0,19495.0,83.0,28813.000000000004,5334.0,73.0,6961.0,0.0,11845.0,10007.0,9666.0,1209.0,22569.0,5019.0,-775.0,391.0,391.0,-295.0,1341.0,3685.0,-1837.0,98.0,1
1294.0,25401.0,41668.0,8575.0,73.0,50348.0,15671.0,321.0,6045.0,906.0,42052.0,2251.0,606.0,11396.0,134725.0,830.0,-984.0,1740.9999999999998,1740.9999999999998,464.0,5319.0,6323.0,119.0,332.0,1
1121.0,2223.0,4754.0,2663.0,410.0,7886.0,2525.0,2165.0,1179.0,0.0,6089.0,617.0,0.0,2742.0,0.0,360.0,-179.0,939.0,939.0,761.0,-222.0,-365.0,959.0,56.0,1
1456.9999999999998,1365.0,40921.0,92.0,18.0,41254.0,27423.0,0.0,21958.0,0.0,18252.0,1044.0,0.0,5546.0,29218.0,1114.0,263.0,13.0,13.0,343.0,-3430.0,-197.0,478.99999999999983,48.0,1
-2721.0,36991.0,128947.0,53269.0,3481.0,185699.0,77577.0,3266.0,43764.0,60259.0,28632.0,113130.0,24284.0,16911.0,368909.0,6521.0,-2463.0,-5687.0,-5687.0,-9243.0,7608.0,-7857.0,-14236.0,628.0,1
4592.0,27783.0,69818.0,47362.0,1425.0,126601.0,36408.0,12954.0,40381.0,4669.0,37554.0,48666.0,28502.0,22532.0,188513.0,10265.0,-3676.0,-1720.0,-1720.0,-5673.999999999999,605.0,-1970.0,-100.0,1200.0,1
-278.0,2762.0,4498.0,6424.0,6.0,11433.0,1672.0,3122.0,1822.0,0.0,5069.0,3395.0,3123.0,2643.0,0.0,900.0,-184.0,-932.0,-932.0,-1178.0,-67.0,1137.0,-1714.0,99.0,1
757.0,555.0,3664.0,63.0,2657.0,12312.999999999998,2907.0,0.0,0.0,4309.0,5462.0,6852.0,0.0,442.0,9858.0,453.0,-532.0,839.0,839.0,304.0,-21.0,2270.0,290.0,79.0,1
-808.0,5927.0,11856.0,5872.0,40.0,17786.0,2205.0,27.0,2997.0,5834.0,4704.0,10086.0,0.0,2620.0,64491.0,1664.0,-813.0,-1440.0,-1440.0,-2473.0000000000005,-3373.0,-7852.0,-2272.0,394.0,1
304.0,1240.0,6149.0,1390.0,92.0,7644.0,2593.0,605.0,167.0,0.0,1319.0,6158.0,6014.0,7213.0,2086.0,341.0,30.0,34.0,34.0,-38.0,1234.0,-25.0,11.0,15.0,1
209.0,1476.0,1789.0,594.0,1.0,2387.0,295.0,0.0,785.0,0.0,17.0,1585.0,1398.0,399.0,4623.0,209.0,-47.0,166.0,166.0,0.0,403.0,-371.0,209.0,24.0,1
1110.0,3808.0,11024.0,4052.0,774.0,15872.0,7207.0,1867.0,5013.0,0.0,3403.0,7456.0,5644.0,3398.0,15074.0,690.0,-186.0,-255.0,-255.0,421.0,-3205.0,-3276.0,1368.0,96.0,1
-70.0,4.0,522.0,56.0,1.0,581.0,504.0,14.0,62.0,0.0,381.0,138.0,88.0,280.0,1768.0,23.0,-2.0,-106.0,-106.0,-93.0,1.0,200.0,-182.0,28.0,1
-6.0,265.0,355.0,58.0,7.0,428.0,76.0,0.0,48.0,0.0,332.0,48.0,48.0,121.0,2199.0,35.0,-10.0,-31.0,-31.0,-41.0,-62.0,-69.0,-77.0,8.0,1
-4236.000000000001,3685.0,5418.0,2493.0,2452.0,10390.0,1690.0,2398.0,2266.0,0.0,6248.0,1876.0,901.0,1983.0,16795.0,407.0,-52.0,-4590.0,-4590.0,-4641.999999999999,-925.0,4270.0,-2773.0000000000014,93.0,1
381.0,5987.0,8581.0,517.0,2.0,9221.0,2151.0,263.0,1308.0,524.0,6076.0,1637.0,5.0,829.0,0.0,144.0,-140.0,387.0,387.0,237.0,5798.0,4041.0,284.0,48.0,1
22.0,123.0,49702.0,12.0,683.0,50717.0,49495.0,0.0,1332.0,374.0,36533.0,12852.0,0.0,319.0,75231.0,439.0,-945.0,582.0,582.0,-417.0,-166.0,-7702.0,-440.0,88.0,1
9146.0,33228.0,76021.0,73152.0,678.0,160949.0,38665.0,11166.0,30066.0,22902.0,52478.0,78404.0,43211.0,23834.0,438705.0,5616.0,-8098.000000000001,10954.0,10954.0,3530.0,8393.0,2122.0,3797.0,569.0,1
298.0,2266.0,4706.0,5199.0,466.0,12309.0,2315.0,3750.0,2489.0,0.0,7145.0,2675.0,2593.0,2138.0,0.0,226.0,-173.0,266.0,266.0,72.0,-91.0,5268.0,73.0,21.0,1
214.0,2910.0,7047.999999999999,49.0,176.0,7297.999999999999,3458.0,0.0,1313.0,0.0,259.0,5726.0,5611.0,1798.0,18733.0,97.0,-403.0,570.0,570.0,118.0,-1731.0,-8460.0,-258.0,11.0,1
5166.0,22435.0,50140.0,39016.0,1136.0,91092.0,16470.0,29523.0,18487.0,52325.0,9362.0,63243.0,107.0,6646.0,96060.0,4102.0,-2551.0,4098.0,4098.0,1064.0,972.0,1857.0,37805.0,496.0,1
104.0,5478.0,9648.0,7260.0,56.0,17220.0,3465.0,5343.0,1408.0,0.0,10120.0,4192.0,3628.0,1590.0,20523.0,779.0,-706.0,51.0,51.0,-675.0,-1483.0,132.0,1017.0,108.0,1
47.0,37.0,601.0,813.0,1.0,1419.0,555.0,803.0,494.0,0.0,124.0,801.0,796.0,6.0,296.0,34.0,-26.0,46.0,46.0,13.0,-73.0,-96.0,1.0,1.0,1
2213.0,15324.0,35814.0,6453.0,47.0,43453.0,18297.0,59.0,0.0,23.0,18664.0,24789.0,15431.0,3134.0,231648.0,1373.0,-531.0,1648.0000000000002,1648.0000000000002,840.0,9053.0,-4968.0,6030.0,388.0,1
-823.0,51571.0,145189.0,3057.0,230.0,158347.0,38102.0,203.0,25354.0,0.0,132719.0,275.0,0.0,103867.0,295806.0,807.0,-573.0,-945.0,-945.0,-1630.0,19567.000000000004,88588.0,-6944.0,128.0,1
-1276.0,2543.0,6853.0,1260.0,13.0,8130.000000000001,4162.0,0.0,1809.0,0.0,4752.0,1569.0,542.0,2336.0,13115.0,351.0,-45.0,-1579.0,-1579.0,-1626.9999999999998,1702.0,3623.0,-1859.0,132.0,1
720.0,4847.0,9486.0,3574.0,57.0,13130.999999999998,4613.0,1064.0,3982.0,0.0,5085.0,3091.0,2802.0,3357.0,16449.0,315.0,-98.0,705.0,705.0,405.0,2611.0,2382.0,-448.0,123.0,1
-541.0,101.0,2164.0,1457.0,12.0,6270.0,1468.0,1103.0,2314.0,0.0,3449.0,507.0,43.0,0.0,18163.0,225.0,-32.0,-712.0,-712.0,-766.0,-33.0,-550.0,-445.0,217.0,1
-1848.0,19166.0,46980.0,7093.0,94071.0,163839.0,25720.0,1121.0,0.0,158.0,26918.0,136921.0,129013.0,13448.0,146324.0,10562.0,-6746.0,-3834.0,-3834.0,-12410.0,-14359.0,9579.0,-313.0,668.0,1
2010.0,357.0,2934.0,17841.0,40.0,22320.0,2537.0,2508.0,2389.0,211.0,7622.0,12309.0,11402.0,1258.0,25893.0,2165.0,-549.0,410.0,410.0,-155.0,61.0,601.0,-1169.0000000000002,325.0,1
474.0,606.0,8281.0,16.0,61.0,8385.0,7567.0,0.0,4035.0,0.0,3258.0,1092.0,1042.0,394.0,31827.0,94.0,-211.0,737.0,737.0,380.0,-503.0,1055.0,36.0,5.0,1
248.0,8432.0,10422.0,1126.0,3.0,11642.0,1965.0,0.0,126.0,0.0,10312.0,1204.0,0.0,1153.0,26438.0,161.0,-369.0,505.0,505.0,87.0,1322.0,642.0,1361.0,181.0,1
446.0,10273.0,23011.0,1721.0,192.0,25485.0,11260.0,15.0,8945.0,0.0,11910.0,4601.0,812.0,1873.0,18326.0,453.0,-96.0,89.0,89.0,-7.0,1559.0,-5101.0,819.0,305.0,1
-1145.0,9779.0,12765.0,783.0,98.0,13970.0,2448.0,373.0,11223.0,0.0,1489.0,1257.0,5.0,677.0,7808.0,98.0,-3.0,-1240.0,-1240.0,-1242.9999999999998,-1098.0,705.0,-1134.0,257.0,1
-191.0,2957.0,6314.0,5086.0,116.0,11599.0,2860.0,1937.0,5655.0,0.0,187.0,5757.000000000001,4421.0,3484.0,21844.0,996.0,-62.0,-1333.0000000000002,-1333.0000000000002,-1187.0,-950.0,-192.0,-192.0,122.0,1
2741.0,223.0,33065.0,2592.0,182.0,36461.0,16116.0,0.0,17308.0,23.0,11480.0,7571.0,3118.0,4544.0,52002.0,1377.0,-111.0,2042.0,2042.0,1364.0,54.0,2155.0,89.0,267.0,1
-214.0,1.0,8931.0,1193.0,7227.0,37130.0,8642.0,16.0,0.0,0.0,31877.0,5252.999999999999,0.0,1445.0,59906.0,1285.0,-1216.0,282.0,282.0,-1499.0,0.0,26130.0,-202.0,2076.0,1
4454.0,12291.0,21737.0,24438.0,526.0,46750.0,9141.0,10136.0,14290.0,0.0,18868.0,11818.0,10706.0,8288.0,63531.0,4965.0,-684.0,351.0,351.0,-543.0,890.0,2923.0,598.0,475.0,1
-3776.0000000000014,914.0,22206.0,3817.0,21441.0,91094.0,17620.0,1255.0,0.0,0.0,29800.0,61295.0,56703.0,7861.0,151227.0,8805.0,-5623.0,-6482.0,-6482.0,-12581.0,214.0,-47135.0,417.9999999999996,4415.0,1
1253.0,15756.0,55875.0,30301.0,8373.0,96940.0,33271.0,17141.0,0.0,13.0,34957.0,61983.0,48040.0,12653.0,117533.0,5506.0,-2998.0,-839.0,-839.0,-4218.0,5096.0,-7412.0,-4698.0,747.0,1
639.0,4567.0,15755.999999999998,320.0,10.0,18313.0,8537.0,6.0,2898.0,0.0,10464.0,4951.0,4817.0,4620.0,0.0,88.0,-245.0,1085.0,1085.0,551.0,3298.0,3478.0,199.0,12.0,1
-881.0,3267.0,6120.0,10637.0,22.0,17814.0,2710.0,101.0,3341.0,1778.0,10752.0,3337.0,800.0,3147.0,37704.0,2093.0,-132.0,-2815.0,-2815.0,-2973.9999999999995,12.0,428.0,-2681.0,109.0,1
-2001.0,680.0,1255.0,15006.0,34.0,16543.0,574.0,2041.0,7564.0,0.0,1930.0,869.0,658.0,853.0,1442.0,3140.0,-58.0,-5109.0,-5109.0,-5142.0,-56.0,1179.0,-2830.0,1.0,1
1983.0,27565.0,51265.0,23005.0,676.0,80881.0,6513.0,5130.0,8382.0,19779.0,24153.0,48346.0,0.0,14586.0,375553.0,6065.0,-1998.0,-1185.0,-1185.0,-4082.0,-10623.0,-3132.0,-1764.0,1695.0,1
502.0,6308.0,12103.0,938.0,13445.0,29401.0,5574.0,0.0,13475.0,0.0,4699.0,11227.0,8606.0,2983.0,33691.0,2661.0,-1411.0,-1448.0000000000002,-1448.0000000000002,-2162.0,-598.0,189.0,-1430.0,375.0,1
-1.0,657.0,723.0,11.0,0.0,734.0,58.0,0.0,18.0,0.0,701.0,14.0,14.0,212.0,1037.0,6.0,-4.0,26.0,26.0,-7.0,21.0,-90.0,-16.0,5.0,1
153.0,724.0,2267.0,2803.0,362.0,5649.0,1037.0,0.0,0.0,128.0,3173.0,2475.0,1417.0,1441.0,36555.0,729.0,-67.0,-488.0,-488.0,-575.0,5.0,-156.0,-614.0,728.0,1
3265.0,21159.0,40296.0,54537.0,2738.0,98225.0,18197.0,20303.0,17634.0,579.0,23855.0,53983.0,43486.0,16453.0,146785.0,9710.0,-2574.0,-3883.0,-3883.0,-6444.0,3928.0,6477.0,-3653.0,890.0,1
90.0,125.0,1175.0,138.0,0.0,1348.0,1033.0,2.0,260.0,0.0,997.0,64.0,27.0,480.0,2034.0,44.0,9.0,52.0,52.0,46.0,109.0,245.0,39.0,19.0,1
648.0,73.0,10500.0,17285.0,2098.0,31245.0,9951.0,15118.0,1890.0,0.0,16104.0,13251.0,6988.0,1328.0,26864.0,919.0,-362.0,91.0,91.0,-271.0,-23.0,9417.0,-583.0,541.0,1
